token_address,token_symbol,volume_spike_ratio,absolute_max_daily_volume_usd,total_days_traded,max_trade_dominance,early_velocity_ratio,early_trade_dominance,has_temporal_data,iso_score,iso_flag,dbscan_flag,mahalanobis_dist,pca_flag,consensus_votes,suspicion_score,btc_contamination_score,PCA1,PCA2,PCA3,taxonomy,confidence,is_fraud,is_anomaly_expected,is_validated
0xb0f70c0bd6fd87dbeb7c10dc692a2a6106817072,BTC.b,17.46692758719783,16302379.041937064,61,0.0372244618724179,3.2308086131576612e-09,1.0,True,-0.12412504115493328,True,True,7.754834957324503,True,3,0.9958467928011075,0.08133274359218837,0.1289546564927969,8.223578807235787,-1.1689797325359033,UNKNOWN,LOW,0,,1
0x356b8d89c1e1239cbbb9de4815c39a1474d5ba7d,syrupUSDT,22.696593713584164,8891539.515037099,186,0.2381985496249534,1.8909240143464157e-07,1.0,True,-0.11424722239162521,True,True,8.168389252566454,True,3,0.9955006922011999,0.08602064534452361,1.2885292543384865,8.598626719220313,-1.3314026070240412,,,0,,0
0x098697ba3fee4ea76294c5d6a466a4e3b3e95fe6,USP,14.76471066116299,347090.92707526404,116,0.4484021796615201,3.587193623760847e-07,1.0,True,-0.1100749233244459,True,True,8.711297237628255,True,3,0.9953853253345639,0.07287643605042665,2.1460313432098785,8.387058150334427,-3.4316569116397666,,,0,,0
0x972966bcc17f7d818de4f27dc146ef539c231bdf,DBIT,19.89369996052447,4055977.670365518,140,0.7494654868364133,0.1303878357597907,0.6626447180000751,True,-0.1517219889529925,True,True,7.043415037684031,True,3,0.995269958467928,0.13175737436899504,2.0450345770950262,7.282159121726666,-1.326403620048207,,,0,,0
0x6fa0be17e4bea2fcfa22ef89bf8ac9aab0ab0fc9,A7A5,241.921133932852,6381198.7977406,337,0.3424724518842419,3.04662779676e-05,0.8121241935969326,True,-0.1458761876788005,True,True,7.003281397965842,True,3,0.9948084910013844,0.05578456958787492,2.926508855975214,7.247846965766952,0.19122794718209135,,,0,,0
0x01ba69727e2860b37bc1a2bd56999c1afb4c15d8,ynRWAx,7.115727902723705,272777.46987539006,152,0.3395972881105475,2.864666298849285e-07,1.0,True,-0.10822859425257547,True,True,8.470878647152093,True,3,0.9948084910013844,0.11494264294424937,1.8512590386055403,7.971053997630821,-3.715188201090106,,,0,,0
0x1000003ef093f9974a3a5f03c34bd738f54be760,UP,22.999577251196666,147981721.30989853,23,0.4923527809239241,0.999981662824112,0.4923527596505133,True,-0.16344826181057825,True,True,6.234314062236695,True,3,0.9946931241347485,0.07641514572180104,-1.0322684118788128,6.404066893166058,1.6141261488270815,UNKNOWN,LOW,0,,1
0xd2a530170d71a9cfe1651fb468e2b98f7ed7456b,AUDF,2.5796273058788994,1371994.6930210572,33,0.0614789606495451,0.0022279822263218,0.9089904540431928,True,-0.12066719583932073,True,True,7.162020482620745,True,3,0.9945777572681127,0.25213944143640876,0.027057456193521998,6.903357252880853,-3.00229122946456,,,0,,0
0x95ae252633e9ea03bdfe67874b349b41163464ce,BIGGIE,136.0120278459809,34155099.70955926,280,0.4971537599768069,0.4856349035441312,0.4968992445950553,True,-0.16952343202109832,True,True,5.776771189379614,True,3,0.9944623904014767,0.03942809763006984,1.6217065128359243,5.796246217216719,1.6952592103537876,NORMAL,MEDIUM,0,0.0,1
0x12b004719fb632f1e7c010c6f5d6009fb4258442,liUSD-1w,22.477580120959804,5729387.572515024,152,0.0598451652699618,5.1478496692e-05,1.0,True,-0.11084018170661658,True,True,7.589553154986616,True,3,0.9944623904014767,0.04984745788849827,0.8679750055831201,7.959813665130645,-1.465295041107108,,,0,,0
0x48f9e38f3070ad8945dfeae3fa70987722e3d89c,iUSD,7.886354790802251,1983534.855387227,312,0.3119256867824281,0.0014534283136689,0.8739064174617274,True,-0.11416999591231836,True,True,7.267165600965868,True,3,0.9943470235348408,0.34165506559235537,1.859299591632274,7.331353230860549,-2.086190753619129,,,0,,0
0xdcd0f5ab30856f28385f641580bbd85f88349124,alUSD,18.856832330091397,8496667.185721176,234,0.1650850246120186,9.287801522460132e-09,1.0,True,-0.10716879838624083,True,True,7.924128302982777,True,3,0.9942316566682049,0.2651955310738655,1.2508209243696333,8.339168883786767,-1.3030237982200998,,,0,,0
